,student_id,checkpoint_no,duration,confidence,year,percentage_checkpoint,no_attempt,average_attempt,office_hours,is_passed
0,14772,1,-1.0,-1,-1,1.0,0,-1.0,0,1
1,75683,1,-1.0,-1,-1,0.0,0,-1.0,0,0
2,16144,1,-1.0,-1,-1,0.0,0,-1.0,0,0
3,68658,1,-1.0,-1,-1,1.0,0,-1.0,0,1
4,17830,1,4.0,6,2,0.0,0,-1.0,0,0
5,62252,1,-1.0,-1,-1,0.0,0,-1.0,0,0
6,32314,1,-1.0,-1,-1,0.0,0,-1.0,0,0
7,19343,1,-1.0,-1,-1,1.0,0,-1.0,0,1
8,57725,1,-1.0,-1,-1,0.0,0,-1.0,0,0
9,62783,1,-1.0,-1,-1,1.0,0,-1.0,0,1
10,36585,1,-1.0,-1,-1,0.0,0,-1.0,0,0
11,47088,1,-1.0,-1,-1,0.0,0,-1.0,0,0
12,97692,1,-1.0,-1,-1,1.0,0,-1.0,0,1
13,46516,1,-1.0,-1,-1,0.0,0,-1.0,0,0
14,44661,1,-1.0,-1,-1,1.0,0,-1.0,0,1
15,17830,1,4.0,6,2,1.0,1,-1.0,0,1
16,96431,1,-1.0,-1,-1,0.0,0,-1.0,0,0
17,32314,1,-1.0,-1,-1,1.0,1,-1.0,0,1
18,26815,1,-1.0,-1,-1,0.0,0,-1.0,0,0
19,57725,1,-1.0,-1,-1,0.0,1,-1.0,0,0
20,88009,1,-1.0,-1,-1,1.0,0,-1.0,0,1
21,47088,1,-1.0,-1,-1,1.0,1,-1.0,0,1
22,31085,1,-1.0,-1,-1,1.0,0,-1.0,0,1
23,57894,1,-1.0,-1,-1,1.0,0,-1.0,0,1
24,13358,1,-1.0,-1,-1,1.0,0,-1.0,0,1
25,38687,1,-1.0,-1,-1,0.0,0,-1.0,0,0
26,77508,1,-1.0,-1,-1,0.0,0,-1.0,0,0
27,58151,1,-1.0,-1,-1,1.0,0,-1.0,0,1
28,75683,1,-1.0,-1,-1,0.0,1,-1.0,1,0
29,46516,1,-1.0,-1,-1,0.5,1,-1.0,0,1
30,78555,1,-1.0,-1,-1,0.5,0,-1.0,0,1
31,38873,1,-1.0,-1,-1,0.0,0,-1.0,0,0
32,98539,1,-1.0,-1,-1,0.5,0,-1.0,0,1
33,18832,1,-1.0,-1,-1,0.0,0,-1.0,0,0
34,29436,1,-1.0,-1,-1,0.5,0,-1.0,0,1
35,83943,1,-1.0,-1,-1,0.0,0,-1.0,0,0
36,36585,1,-1.0,-1,-1,0.5,1,-1.0,0,1
37,26815,1,-1.0,-1,-1,0.5,1,-1.0,1,1
38,16144,1,-1.0,-1,-1,0.3333333333333333,1,-1.0,0,1
39,75683,1,-1.0,-1,-1,0.3333333333333333,2,-1.0,1,1
40,57725,1,-1.0,-1,-1,0.0,2,-1.0,1,0
41,38687,1,-1.0,-1,-1,0.3333333333333333,1,-1.0,0,1
42,18832,1,-1.0,-1,-1,0.25,1,-1.0,1,1
43,57725,1,-1.0,-1,-1,0.125,3,-1.0,4,1
44,83943,1,-1.0,-1,-1,0.0,1,-1.0,2,0
45,83943,1,-1.0,-1,-1,0.07692307692307693,2,-1.0,2,1
46,62252,1,-1.0,-1,-1,0.05263157894736842,1,-1.0,0,1
47,96431,1,-1.0,-1,-1,0.041666666666666664,1,-1.0,0,1
48,14772,2,-1.0,-1,-1,1.0,0,1.0,0,1
49,68658,2,-1.0,-1,-1,0.5,0,1.0,0,0
50,36585,2,-1.0,-1,-1,1.0,0,2.0,0,1
51,62783,2,-1.0,-1,-1,1.0,0,1.0,0,1
52,32314,2,-1.0,-1,-1,1.0,0,2.0,0,1
53,19343,2,-1.0,-1,-1,1.0,0,1.0,0,1
54,97692,2,-1.0,-1,-1,1.0,0,1.0,0,1
55,47088,2,-1.0,-1,-1,1.0,0,2.0,0,1
56,17830,2,4.0,6,2,1.0,0,2.0,0,1
57,16144,2,-1.0,-1,-1,1.0,0,2.0,0,1
58,75683,2,-1.0,-1,-1,0.3333333333333333,0,3.0,1,0
59,29436,2,-1.0,-1,-1,0.6666666666666666,0,1.0,0,1
60,88009,2,-1.0,-1,-1,0.6666666666666666,0,1.0,0,1
61,38687,2,-1.0,-1,-1,0.6666666666666666,0,2.0,0,1
62,13358,2,-1.0,-1,-1,0.6666666666666666,0,1.0,0,1
63,57894,2,-1.0,-1,-1,0.3333333333333333,0,1.0,0,0
64,57725,2,-1.0,-1,-1,0.6666666666666666,0,4.0,1,1
65,44661,2,-1.0,-1,-1,0.6666666666666666,0,1.0,0,1
66,96431,2,-1.0,-1,-1,0.6666666666666666,0,2.0,0,1
67,58151,2,-1.0,-1,-1,0.6666666666666666,0,1.0,0,1
68,31085,2,-1.0,-1,-1,0.6666666666666666,0,1.0,0,1
69,46516,2,-1.0,-1,-1,0.3333333333333333,0,2.0,0,0
70,62252,2,-1.0,-1,-1,0.3333333333333333,0,2.0,0,0
71,78555,2,-1.0,-1,-1,0.6666666666666666,0,1.0,0,1
72,26815,2,-1.0,-1,-1,0.6666666666666666,0,2.0,1,1
73,77508,2,-1.0,-1,-1,0.3333333333333333,0,-1.0,0,1
74,38873,2,-1.0,-1,-1,0.0,0,-1.0,0,0
75,83943,2,-1.0,-1,-1,0.6666666666666666,0,3.0,0,1
76,98539,2,-1.0,-1,-1,0.6666666666666666,0,1.0,0,1
77,68658,2,-1.0,-1,-1,0.5,1,1.0,0,1
78,75683,2,-1.0,-1,-1,0.5,1,3.0,1,1
79,18832,2,-1.0,-1,-1,0.5,0,2.0,1,1
80,57894,2,-1.0,-1,-1,0.3333333333333333,1,1.0,0,1
81,62252,2,-1.0,-1,-1,0.125,1,2.0,0,1
82,46516,2,-1.0,-1,-1,0.08333333333333333,1,2.0,0,1
83,14772,3,-1.0,-1,-1,1.0,0,1.0,0,1
84,36585,3,-1.0,-1,-1,0.6666666666666666,0,1.5,0,0
85,68658,3,-1.0,-1,-1,1.0,0,1.5,0,1
86,19343,3,-1.0,-1,-1,1.0,0,1.0,0,1
87,32314,3,-1.0,-1,-1,1.0,0,1.5,0,1
88,13358,3,-1.0,-1,-1,0.6666666666666666,0,1.0,0,0
89,38687,3,-1.0,-1,-1,0.6666666666666666,0,1.5,0,0
90,62252,3,-1.0,-1,-1,0.6666666666666666,0,2.0,0,0
91,17830,3,4.0,6,2,0.5,0,1.5,0,0
92,57725,3,-1.0,-1,-1,0.5,0,2.5,1,0
93,16144,3,-1.0,-1,-1,0.5,0,1.5,0,0
94,88009,3,-1.0,-1,-1,0.75,0,1.0,0,1
95,75683,3,-1.0,-1,-1,0.75,0,2.5,1,1
96,44661,3,-1.0,-1,-1,0.5,0,1.0,0,0
97,97692,3,-1.0,-1,-1,0.75,0,1.0,0,1
98,47088,3,-1.0,-1,-1,0.5,0,1.5,0,0
99,36585,3,-1.0,-1,-1,0.75,1,1.5,0,1
100,96431,3,-1.0,-1,-1,0.5,0,1.5,0,0
101,57725,3,-1.0,-1,-1,0.5,1,2.5,1,0
102,62783,3,-1.0,-1,-1,0.75,0,1.0,0,1
103,17830,3,4.0,6,2,0.75,1,1.5,0,1
104,77508,3,-1.0,-1,-1,0.5,0,1.0,0,1
105,18832,3,-1.0,-1,-1,0.5,0,1.5,1,0
106,47088,3,-1.0,-1,-1,0.6,1,1.5,0,1
107,78555,3,-1.0,-1,-1,0.4,0,1.0,0,0
108,29436,3,-1.0,-1,-1,0.6,0,1.0,0,1
109,83943,3,-1.0,-1,-1,0.4,0,2.0,0,0
110,57894,3,-1.0,-1,-1,0.6,0,1.5,0,1
111,26815,3,-1.0,-1,-1,0.4,0,1.5,1,0
112,98539,3,-1.0,-1,-1,0.6,0,1.0,0,1
113,58151,3,-1.0,-1,-1,0.6,0,1.0,0,1
114,16144,3,-1.0,-1,-1,0.6,1,1.5,0,1
115,46516,3,-1.0,-1,-1,0.6,0,2.0,0,1
116,38687,3,-1.0,-1,-1,0.5,1,1.5,1,1
117,13358,3,-1.0,-1,-1,0.5,1,1.0,0,1
118,31085,3,-1.0,-1,-1,0.2857142857142857,0,1.0,0,0
119,78555,3,-1.0,-1,-1,0.375,1,1.0,0,1
120,57725,3,-1.0,-1,-1,0.375,2,2.5,4,1
121,83943,3,-1.0,-1,-1,0.25,1,2.0,2,0
122,44661,3,-1.0,-1,-1,0.25,1,1.0,0,0
123,38873,3,-1.0,-1,-1,0.0,0,-1.0,0,0
124,83943,3,-1.0,-1,-1,0.23076923076923078,2,2.0,2,1
125,26815,3,-1.0,-1,-1,0.13333333333333333,1,1.5,1,0
126,62252,3,-1.0,-1,-1,0.16666666666666666,1,2.0,0,1
127,31085,3,-1.0,-1,-1,0.16666666666666666,1,1.0,1,1
128,26815,3,-1.0,-1,-1,0.14285714285714285,2,1.5,1,1
129,44661,3,-1.0,-1,-1,0.125,2,1.0,0,1
130,18832,3,-1.0,-1,-1,0.125,1,1.5,1,1
131,96431,3,-1.0,-1,-1,0.125,1,1.5,0,1
132,36585,4,-1.0,-1,-1,1.0,0,1.6666666666666667,0,1
133,68658,4,-1.0,-1,-1,1.0,0,1.3333333333333333,0,1
134,17830,4,4.0,6,2,1.0,0,1.6666666666666667,0,1
135,14772,4,-1.0,-1,-1,1.0,0,1.0,0,1
136,96431,4,-1.0,-1,-1,0.75,0,1.6666666666666667,0,0
137,47088,4,-1.0,-1,-1,1.0,0,1.6666666666666667,0,1
138,62783,4,-1.0,-1,-1,1.0,0,1.0,0,1
139,77508,4,-1.0,-1,-1,0.75,0,1.0,0,1
140,38687,4,-1.0,-1,-1,1.0,0,1.6666666666666667,1,1
141,18832,4,-1.0,-1,-1,1.0,0,1.6666666666666667,1,1
142,19343,4,-1.0,-1,-1,0.8,0,1.0,0,1
143,88009,4,-1.0,-1,-1,0.8,0,1.0,0,1
144,57725,4,-1.0,-1,-1,0.6,0,2.6666666666666665,1,0
145,46516,4,-1.0,-1,-1,0.8,0,1.6666666666666667,0,1
146,16144,4,-1.0,-1,-1,0.6,0,1.6666666666666667,0,0
147,32314,4,-1.0,-1,-1,0.8,0,1.3333333333333333,0,1
148,75683,4,-1.0,-1,-1,0.6666666666666666,0,2.0,1,1
149,13358,4,-1.0,-1,-1,0.6666666666666666,0,1.3333333333333333,0,1
150,78555,4,-1.0,-1,-1,0.5,0,1.3333333333333333,0,0
151,58151,4,-1.0,-1,-1,0.5,0,1.0,0,0
152,83943,4,-1.0,-1,-1,0.5,0,2.3333333333333335,0,0
153,97692,4,-1.0,-1,-1,0.6666666666666666,0,1.0,0,1
154,29436,4,-1.0,-1,-1,0.5,0,1.0,0,0
155,44661,4,-1.0,-1,-1,0.5,0,1.6666666666666667,0,0
156,31085,4,-1.0,-1,-1,0.5,0,1.3333333333333333,0,0
157,62252,4,-1.0,-1,-1,0.5,0,2.0,0,0
158,57894,4,-1.0,-1,-1,0.5,0,1.3333333333333333,0,0
159,26815,4,-1.0,-1,-1,0.5,0,2.0,1,0
160,38873,4,-1.0,-1,-1,0.0,0,-1.0,0,0
161,58151,4,-1.0,-1,-1,0.5714285714285714,1,1.0,0,1
162,57725,4,-1.0,-1,-1,0.5,1,2.6666666666666665,4,1
163,83943,4,-1.0,-1,-1,0.375,1,2.3333333333333335,2,0
164,44661,4,-1.0,-1,-1,0.375,1,1.6666666666666667,0,0
165,29436,4,-1.0,-1,-1,0.36363636363636365,1,1.0,0,1
166,57894,4,-1.0,-1,-1,0.3333333333333333,1,1.3333333333333333,0,1
167,83943,4,-1.0,-1,-1,0.3076923076923077,2,2.3333333333333335,2,1
168,26815,4,-1.0,-1,-1,0.26666666666666666,1,2.0,1,1
169,62252,4,-1.0,-1,-1,0.2222222222222222,1,2.0,0,1
170,16144,4,-1.0,-1,-1,0.2222222222222222,1,1.6666666666666667,0,1
171,31085,4,-1.0,-1,-1,0.16666666666666666,1,1.3333333333333333,1,0
172,44661,4,-1.0,-1,-1,0.16666666666666666,2,1.6666666666666667,0,1
173,78555,4,-1.0,-1,-1,0.16666666666666666,1,1.3333333333333333,0,1
174,96431,4,-1.0,-1,-1,0.16666666666666666,1,1.6666666666666667,0,1
175,31085,4,-1.0,-1,-1,0.125,2,1.3333333333333333,2,0
176,31085,4,-1.0,-1,-1,0.16666666666666666,3,1.3333333333333333,2,1
177,19343,5,-1.0,-1,-1,1.0,0,1.0,0,1
178,36585,5,-1.0,-1,-1,1.0,0,1.5,0,1
179,68658,5,-1.0,-1,-1,0.8,0,1.25,0,0
180,75683,5,-1.0,-1,-1,0.6666666666666666,0,1.75,1,0
181,57725,5,-1.0,-1,-1,0.6666666666666666,0,2.5,1,0
182,62783,5,-1.0,-1,-1,0.6666666666666666,0,1.0,0,0
183,47088,5,-1.0,-1,-1,0.6666666666666666,0,1.5,0,0
184,88009,5,-1.0,-1,-1,0.6666666666666666,0,1.0,0,0
185,47088,5,-1.0,-1,-1,0.8333333333333334,1,1.5,0,1
186,17830,5,4.0,6,2,0.8333333333333334,0,1.5,0,1
187,97692,5,-1.0,-1,-1,0.8333333333333334,0,1.0,0,1
188,32314,5,-1.0,-1,-1,0.5714285714285714,0,1.25,0,0
189,16144,5,-1.0,-1,-1,0.7142857142857143,0,1.75,0,1
190,13358,5,-1.0,-1,-1,0.7142857142857143,0,1.25,0,1
191,58151,5,-1.0,-1,-1,0.7142857142857143,0,1.25,0,1
192,96431,5,-1.0,-1,-1,0.7142857142857143,0,1.75,0,1
193,46516,5,-1.0,-1,-1,0.5714285714285714,0,1.5,0,0
194,18832,5,-1.0,-1,-1,0.5714285714285714,0,1.5,1,0
195,38687,5,-1.0,-1,-1,0.7142857142857143,0,1.5,1,1
196,14772,5,-1.0,-1,-1,0.5714285714285714,0,1.0,0,0
197,83943,5,-1.0,-1,-1,0.7142857142857143,0,2.5,0,1
198,31085,5,-1.0,-1,-1,0.7142857142857143,0,2.0,0,1
199,78555,5,-1.0,-1,-1,0.5714285714285714,0,1.5,0,0
200,62252,5,-1.0,-1,-1,0.7142857142857143,0,2.0,0,1
201,26815,5,-1.0,-1,-1,0.7142857142857143,0,2.0,1,1
202,57894,5,-1.0,-1,-1,0.7142857142857143,0,1.5,0,1
203,44661,5,-1.0,-1,-1,0.7142857142857143,0,2.0,0,1
204,29436,5,-1.0,-1,-1,0.7142857142857143,0,1.25,0,1
205,77508,5,-1.0,-1,-1,0.5714285714285714,0,1.0,0,1
206,68658,5,-1.0,-1,-1,0.7142857142857143,1,1.25,2,1
207,75683,5,-1.0,-1,-1,0.5714285714285714,1,1.75,1,0
208,57725,5,-1.0,-1,-1,0.625,1,2.5,4,1
209,88009,5,-1.0,-1,-1,0.5,1,1.0,1,0
210,75683,5,-1.0,-1,-1,0.5,2,1.75,2,1
211,14772,5,-1.0,-1,-1,0.36363636363636365,1,1.0,0,0
212,88009,5,-1.0,-1,-1,0.4166666666666667,2,1.0,1,1
213,32314,5,-1.0,-1,-1,0.4166666666666667,1,1.25,0,1
214,38873,5,-1.0,-1,-1,0.0,0,-1.0,0,0
215,14772,5,-1.0,-1,-1,0.38461538461538464,2,1.0,0,1
216,62783,5,-1.0,-1,-1,0.20833333333333334,1,1.0,0,1
217,18832,5,-1.0,-1,-1,0.16666666666666666,1,1.5,1,0
218,18832,5,-1.0,-1,-1,0.20833333333333334,2,1.5,1,1
219,46516,5,-1.0,-1,-1,0.16666666666666666,1,1.5,0,0
220,68658,6,-1.0,-1,-1,0.8333333333333334,0,1.4,0,0
221,62783,6,-1.0,-1,-1,0.8333333333333334,0,1.2,0,0
222,36585,6,-1.0,-1,-1,1.0,0,1.4,0,1
223,47088,6,-1.0,-1,-1,1.0,0,1.6,0,1
224,17830,6,4.0,6,2,1.0,0,1.4,0,1
225,97692,6,-1.0,-1,-1,1.0,0,1.0,0,1
226,68658,6,-1.0,-1,-1,0.7142857142857143,1,1.4,1,0
227,19343,6,-1.0,-1,-1,0.7142857142857143,0,1.0,0,0
228,14772,6,-1.0,-1,-1,0.7142857142857143,0,1.4,0,0
229,38687,6,-1.0,-1,-1,0.7142857142857143,0,1.4,1,0
230,75683,6,-1.0,-1,-1,0.7142857142857143,0,2.0,1,0
231,32314,6,-1.0,-1,-1,0.7142857142857143,0,1.4,0,0
232,68658,6,-1.0,-1,-1,0.8571428571428571,2,1.4,2,1
233,57725,6,-1.0,-1,-1,0.8571428571428571,0,2.4,1,1
234,18832,6,-1.0,-1,-1,0.7142857142857143,0,1.8,1,0
235,88009,6,-1.0,-1,-1,0.7142857142857143,0,1.4,1,0
236,16144,6,-1.0,-1,-1,0.625,0,1.6,0,0
237,96431,6,-1.0,-1,-1,0.625,0,1.6,0,0
238,77508,6,-1.0,-1,-1,0.5,0,1.0,0,0
239,62252,6,-1.0,-1,-1,0.625,0,1.8,0,0
240,19343,6,-1.0,-1,-1,0.625,1,1.0,0,0
241,98539,6,-1.0,-1,-1,0.375,0,1.0,0,0
242,78555,6,-1.0,-1,-1,0.5,0,1.5,0,0
243,75683,6,-1.0,-1,-1,0.625,1,2.0,1,0
244,26815,6,-1.0,-1,-1,0.625,0,1.8,1,0
245,58151,6,-1.0,-1,-1,0.625,0,1.2,0,0
246,57894,6,-1.0,-1,-1,0.75,0,1.4,0,1
247,29436,6,-1.0,-1,-1,0.625,0,1.2,0,0
248,31085,6,-1.0,-1,-1,0.625,0,1.8,0,0
249,38687,6,-1.0,-1,-1,0.75,1,1.4,1,1
250,83943,6,-1.0,-1,-1,0.625,0,2.2,2,0
251,44661,6,-1.0,-1,-1,0.625,0,1.8,0,0
252,88009,6,-1.0,-1,-1,0.75,1,1.4,1,1
253,77508,6,-1.0,-1,-1,0.625,1,1.0,2,1
254,16144,6,-1.0,-1,-1,0.45454545454545453,1,1.6,0,0
255,75683,6,-1.0,-1,-1,0.45454545454545453,2,2.0,2,0
256,14772,6,-1.0,-1,-1,0.5454545454545454,1,1.4,0,1
257,19343,6,-1.0,-1,-1,0.5,2,1.0,0,1
258,32314,6,-1.0,-1,-1,0.5,1,1.4,0,1
259,38873,6,-1.0,-1,-1,0.0,0,-1.0,0,0
260,16144,6,-1.0,-1,-1,0.46153846153846156,2,1.6,0,1
261,75683,6,-1.0,-1,-1,0.35714285714285715,3,2.0,2,0
262,26815,6,-1.0,-1,-1,0.3333333333333333,1,1.8,1,0
263,58151,6,-1.0,-1,-1,0.29411764705882354,1,1.2,0,0
264,75683,6,-1.0,-1,-1,0.35294117647058826,4,2.0,2,1
265,29436,6,-1.0,-1,-1,0.3157894736842105,1,1.2,0,1
266,58151,6,-1.0,-1,-1,0.2857142857142857,2,1.2,0,1
267,31085,6,-1.0,-1,-1,0.20833333333333334,1,1.8,1,0
268,78555,6,-1.0,-1,-1,0.16666666666666666,1,1.5,0,0
269,44661,6,-1.0,-1,-1,0.20833333333333334,1,1.8,0,0
270,62783,6,-1.0,-1,-1,0.20833333333333334,1,1.2,0,0
271,83943,6,-1.0,-1,-1,0.20833333333333334,1,2.2,2,0
272,78555,6,-1.0,-1,-1,0.20833333333333334,2,1.5,0,1
273,98539,6,-1.0,-1,-1,0.16666666666666666,1,1.0,1,1
274,18832,6,-1.0,-1,-1,0.20833333333333334,1,1.8,1,0
275,31085,6,-1.0,-1,-1,0.25,2,1.8,2,1
276,96431,6,-1.0,-1,-1,0.25,1,1.6,0,1
277,62252,6,-1.0,-1,-1,0.25,1,1.8,0,1
278,26815,6,-1.0,-1,-1,0.25,2,1.8,1,1
279,18832,6,-1.0,-1,-1,0.25,2,1.8,1,1
280,44661,6,-1.0,-1,-1,0.25,2,1.8,4,1
281,83943,6,-1.0,-1,-1,0.25,2,2.2,6,1
282,62783,6,-1.0,-1,-1,0.25,2,1.2,0,1
283,68658,7,-1.0,-1,-1,1.0,0,1.6666666666666667,1,1
284,19343,7,-1.0,-1,-1,1.0,0,1.3333333333333333,0,1
285,36585,7,-1.0,-1,-1,1.0,0,1.3333333333333333,0,1
286,17830,7,4.0,6,2,1.0,0,1.3333333333333333,0,1
287,57725,7,-1.0,-1,-1,1.0,0,2.1666666666666665,1,1
288,88009,7,-1.0,-1,-1,0.8571428571428571,0,1.5,1,0
289,38687,7,-1.0,-1,-1,0.75,0,1.5,1,0
290,14772,7,-1.0,-1,-1,0.875,0,1.5,0,1
291,77508,7,-1.0,-1,-1,0.625,0,1.2,0,0
292,47088,7,-1.0,-1,-1,0.75,0,1.5,0,0
293,96431,7,-1.0,-1,-1,0.75,0,1.6666666666666667,0,0
294,18832,7,-1.0,-1,-1,0.875,0,2.0,1,1
295,16144,7,-1.0,-1,-1,0.875,0,1.8333333333333333,0,1
296,98539,7,-1.0,-1,-1,0.625,0,1.25,0,1
297,78555,7,-1.0,-1,-1,0.625,0,1.8,0,0
298,75683,7,-1.0,-1,-1,0.75,0,2.5,1,0
299,58151,7,-1.0,-1,-1,0.875,0,1.5,0,1
300,26815,7,-1.0,-1,-1,0.875,0,2.0,1,1
301,57894,7,-1.0,-1,-1,0.75,0,1.3333333333333333,0,0
302,29436,7,-1.0,-1,-1,0.75,0,1.3333333333333333,0,0
303,31085,7,-1.0,-1,-1,0.875,0,2.0,0,1
304,46516,7,-1.0,-1,-1,0.5,0,1.5,0,0
305,83943,7,-1.0,-1,-1,0.75,0,2.3333333333333335,2,0
306,47088,7,-1.0,-1,-1,0.875,1,1.5,0,1
307,44661,7,-1.0,-1,-1,0.75,0,2.0,0,0
308,97692,7,-1.0,-1,-1,0.875,0,1.0,0,1
309,88009,7,-1.0,-1,-1,0.875,1,1.5,1,1
310,38687,7,-1.0,-1,-1,0.75,1,1.5,1,0
311,77508,7,-1.0,-1,-1,0.75,1,1.2,2,1
312,75683,7,-1.0,-1,-1,0.6363636363636364,1,2.5,2,1
313,38687,7,-1.0,-1,-1,0.5833333333333334,2,1.5,2,1
314,38873,7,-1.0,-1,-1,0.0,0,-1.0,0,0
315,57894,7,-1.0,-1,-1,0.5833333333333334,1,1.3333333333333333,0,1
316,29436,7,-1.0,-1,-1,0.4117647058823529,1,1.3333333333333333,0,1
317,83943,7,-1.0,-1,-1,0.2916666666666667,1,2.3333333333333335,2,1
318,46516,7,-1.0,-1,-1,0.20833333333333334,1,1.5,0,1
319,96431,7,-1.0,-1,-1,0.25,1,1.6666666666666667,0,0
320,96431,7,-1.0,-1,-1,0.2916666666666667,2,1.6666666666666667,1,1
321,44661,7,-1.0,-1,-1,0.25,1,2.0,4,0
322,78555,8,-1.0,-1,-1,0.42857142857142855,0,1.8,0,1
323,13358,8,-1.0,-1,-1,0.75,0,1.2,0,1
324,75683,8,-1.0,-1,-1,0.875,0,2.4285714285714284,1,0
325,75683,8,-1.0,-1,-1,0.7272727272727273,1,2.4285714285714284,2,1
326,32314,8,-1.0,-1,-1,0.875,0,1.5,0,1
327,16144,8,-1.0,-1,-1,0.8,0,1.7142857142857142,0,1
328,57894,8,-1.0,-1,-1,0.8,0,1.4285714285714286,0,1
329,57725,8,-1.0,-1,-1,1.0,0,2.0,4,1
330,58151,8,-1.0,-1,-1,1.0,0,1.4285714285714286,0,1
331,77508,8,-1.0,-1,-1,0.7,0,1.3333333333333333,2,1
332,97692,8,-1.0,-1,-1,1.0,0,1.0,0,1
333,44661,8,-1.0,-1,-1,0.75,0,2.0,0,0
334,44661,8,-1.0,-1,-1,0.2916666666666667,1,2.0,4,1
335,96431,8,-1.0,-1,-1,1.0,0,1.8571428571428572,0,1
336,88009,8,-1.0,-1,-1,1.0,0,1.5714285714285714,1,1
337,68658,8,-1.0,-1,-1,1.0,0,1.5714285714285714,2,1
338,46516,8,-1.0,-1,-1,0.75,0,1.6,0,1
339,26815,8,-1.0,-1,-1,1.0,0,1.8571428571428572,1,1
340,31085,8,-1.0,-1,-1,0.8,0,1.8571428571428572,0,1
341,38873,8,-1.0,-1,-1,0.08333333333333333,0,-1.0,0,1
342,17830,8,4.0,6,2,1.0,0,1.2857142857142858,0,1
343,38687,8,-1.0,-1,-1,1.0,0,1.7142857142857142,1,1
344,14772,8,-1.0,-1,-1,1.0,0,1.4285714285714286,0,1
345,83943,8,-1.0,-1,-1,0.7,0,2.2857142857142856,2,0
346,83943,8,-1.0,-1,-1,0.3333333333333333,1,2.2857142857142856,2,1
347,62783,8,-1.0,-1,-1,0.875,0,1.5,0,1
348,19343,8,-1.0,-1,-1,1.0,0,1.2857142857142858,0,1
349,98539,8,-1.0,-1,-1,0.6,0,1.2,0,1
350,36585,8,-1.0,-1,-1,0.875,0,1.2857142857142858,0,0
351,36585,8,-1.0,-1,-1,1.0,1,1.2857142857142858,0,1
352,18832,8,-1.0,-1,-1,1.0,0,1.8571428571428572,1,1
353,29436,8,-1.0,-1,-1,1.0,0,1.4285714285714286,0,1
354,47088,8,-1.0,-1,-1,1.0,0,1.5714285714285714,0,1
355,78555,9,-1.0,-1,-1,0.5833333333333334,0,1.6666666666666667,0,1
356,13358,9,-1.0,-1,-1,0.6363636363636364,0,1.1666666666666667,0,1
357,75683,9,-1.0,-1,-1,0.7272727272727273,0,2.375,2,0
358,75683,9,-1.0,-1,-1,0.6,1,2.375,2,1
359,32314,9,-1.0,-1,-1,0.7,0,1.4285714285714286,0,0
360,32314,9,-1.0,-1,-1,0.47058823529411764,1,1.4285714285714286,0,1
361,16144,9,-1.0,-1,-1,0.8181818181818182,0,1.625,0,1
362,57894,9,-1.0,-1,-1,0.75,0,1.375,0,1
363,57725,9,-1.0,-1,-1,0.9,0,1.875,4,1
364,58151,9,-1.0,-1,-1,0.75,0,1.375,0,1
365,77508,9,-1.0,-1,-1,0.7272727272727273,0,1.2857142857142858,2,1
366,97692,9,-1.0,-1,-1,0.8181818181818182,0,1.0,0,1
367,44661,9,-1.0,-1,-1,0.8,0,2.0,0,1
368,96431,9,-1.0,-1,-1,0.75,0,1.75,0,1
369,88009,9,-1.0,-1,-1,0.8181818181818182,0,1.5,1,1
370,62252,9,-1.0,-1,-1,0.6363636363636364,0,1.8333333333333333,0,1
371,68658,9,-1.0,-1,-1,0.9,0,1.5,2,1
372,46516,9,-1.0,-1,-1,0.5833333333333334,0,1.5,0,1
373,26815,9,-1.0,-1,-1,0.6666666666666666,0,1.75,1,0
374,26815,9,-1.0,-1,-1,0.42857142857142855,1,1.75,1,1
375,31085,9,-1.0,-1,-1,0.8181818181818182,0,1.75,0,1
376,38873,9,-1.0,-1,-1,0.16666666666666666,0,1.0,0,1
377,17830,9,4.0,6,2,0.8181818181818182,0,1.25,0,1
378,38687,9,-1.0,-1,-1,0.8,0,1.625,1,0
379,38687,9,-1.0,-1,-1,0.75,1,1.625,2,1
380,14772,9,-1.0,-1,-1,0.9,0,1.375,0,1
381,83943,9,-1.0,-1,-1,0.75,0,2.25,2,1
382,62783,9,-1.0,-1,-1,0.7,0,1.4285714285714286,0,0
383,62783,9,-1.0,-1,-1,0.3684210526315789,1,1.4285714285714286,0,0
384,62783,9,-1.0,-1,-1,0.3333333333333333,2,1.4285714285714286,0,1
385,19343,9,-1.0,-1,-1,0.9,0,1.25,0,1
386,98539,9,-1.0,-1,-1,0.5833333333333334,0,1.1666666666666667,0,1
387,36585,9,-1.0,-1,-1,0.9,0,1.375,0,1
388,18832,9,-1.0,-1,-1,0.3333333333333333,0,1.75,1,0
389,18832,9,-1.0,-1,-1,0.375,1,1.75,1,1
390,29436,9,-1.0,-1,-1,0.75,0,1.375,0,1
391,47088,9,-1.0,-1,-1,0.9,0,1.5,0,1
392,78555,10,-1.0,-1,-1,0.6666666666666666,0,1.5714285714285714,0,1
393,13358,10,-1.0,-1,-1,0.7272727272727273,0,1.1428571428571428,0,1
394,75683,10,-1.0,-1,-1,0.8181818181818182,0,2.3333333333333335,2,0
395,75683,10,-1.0,-1,-1,0.6,1,2.3333333333333335,2,0
396,75683,10,-1.0,-1,-1,0.4166666666666667,2,2.3333333333333335,3,1
397,32314,10,-1.0,-1,-1,0.8,0,1.5,0,0
