,ID,timeframe,activities,semester
1259,77328,02/15/2021,1.4.1,SP21
1260,50867,02/15/2021,1.4.1,SP21
1261,65004,02/15/2021,1.4.1,SP21
1262,65544,02/15/2021,1.4.1,SP21
1263,37786,02/15/2021,1.4.1,SP21
1264,58850,02/15/2021,1.4.1,SP21
1265,74608,02/15/2021,1.4.1,SP21
1266,15531,02/15/2021,1.4.1,SP21
1267,22902,02/15/2021,1.4.1,SP21
1268,36834,02/15/2021,1.4.1,SP21
1269,34064,02/15/2021,1.4.1,SP21
1270,41981,02/15/2021,1.4.1,SP21
1271,60018,02/15/2021,1.4.1,SP21
1272,99444,02/15/2021,1.4.1,SP21
1273,42371,02/15/2021,1.4.1,SP21
1274,44913,02/15/2021,1.4.1,SP21
1275,50542,02/15/2021,1.4.1,SP21
1276,69434,02/15/2021,1.4.1,SP21
1277,16330,02/15/2021,1.4.1,SP21
1278,14313,09/21/2021,1.4.1,F21
1279,95538,09/21/2021,1.4.1,F21
1280,90795,09/21/2021,1.4.1,F21
1281,80726,09/21/2021,1.4.1,F21
1282,93871,09/21/2021,1.4.1,F21
1283,60320,09/21/2021,1.4.1,F21
1284,82536,09/21/2021,1.4.1,F21
1285,31208,09/21/2021,1.4.1,F21
1286,88774,09/21/2021,1.4.1,F21
1287,20020,09/21/2021,1.4.1,F21
1288,80427,09/21/2021,1.4.1,F21
1289,96812,09/21/2021,1.4.1,F21
1290,52262,09/21/2021,1.4.1,F21
1291,93570,09/21/2021,1.4.1,F21
1292,30574,09/21/2021,1.4.1,F21
1293,31846,09/21/2021,1.4.1,F21
1294,72329,09/21/2021,1.4.1,F21
1295,87728,09/21/2021,1.4.1,F21
1296,59566,09/21/2021,1.4.1,F21
1297,22902,09/21/2021,1.4.1,F21
1298,27689,09/21/2021,1.4.1,F21
1299,69983,09/21/2021,1.4.1,F21
1300,12461,09/21/2021,1.4.1,F21
1301,93335,09/21/2021,1.4.1,F21
1302,80450,09/21/2021,1.4.1,F21
1303,84281,09/21/2021,1.4.1,F21
1304,48825,09/21/2021,1.4.1,F21
1305,75538,09/21/2021,1.4.1,F21
1306,47088,02/18/2021,1.5.1,SP21
1307,29436,02/18/2021,1.5.1,SP21
1308,18832,02/18/2021,1.5.1,SP21
1309,36585,02/18/2021,1.5.1,SP21
1310,98539,02/18/2021,1.5.1,SP21
1311,19343,02/18/2021,1.5.1,SP21
1312,62783,02/18/2021,1.5.1,SP21
1313,83943,02/18/2021,1.5.1,SP21
1314,14772,02/18/2021,1.5.1,SP21
1315,38687,02/18/2021,1.5.1,SP21
1316,17830,02/18/2021,1.5.1,SP21
1317,31085,02/18/2021,1.5.1,SP21
1318,26815,02/18/2021,1.5.1,SP21
1319,46516,02/18/2021,1.5.1,SP21
1320,68658,02/18/2021,1.5.1,SP21
1321,62252,02/18/2021,1.5.1,SP21
1322,88009,02/18/2021,1.5.1,SP21
1323,96431,02/18/2021,1.5.1,SP21
1324,44661,02/18/2021,1.5.1,SP21
1325,97692,02/18/2021,1.5.1,SP21
1326,77508,02/18/2021,1.5.1,SP21
1327,58151,02/18/2021,1.5.1,SP21
1328,57725,02/18/2021,1.5.1,SP21
1329,57894,02/18/2021,1.5.1,SP21
1330,16144,02/18/2021,1.5.1,SP21
1331,32314,02/18/2021,1.5.1,SP21
1332,75683,02/18/2021,1.5.1,SP21
1333,13358,02/18/2021,1.5.1,SP21
1334,78555,02/18/2021,1.5.1,SP21
1335,98626,02/18/2021,1.5.1,SP21
1336,30193,02/18/2021,1.5.1,SP21
1337,67424,02/18/2021,1.5.1,SP21
1338,40230,02/18/2021,1.5.1,SP21
1339,80334,02/18/2021,1.5.1,SP21
1340,46912,02/18/2021,1.5.1,SP21
1341,53854,02/18/2021,1.5.1,SP21
1342,66810,02/18/2021,1.5.1,SP21
1343,52882,02/18/2021,1.5.1,SP21
1344,60320,02/18/2021,1.5.1,SP21
1345,96596,02/18/2021,1.5.1,SP21
1346,77328,02/18/2021,1.5.1,SP21
1347,50867,02/18/2021,1.5.1,SP21
1348,65004,02/18/2021,1.5.1,SP21
1349,65544,02/18/2021,1.5.1,SP21
1350,37786,02/18/2021,1.5.1,SP21
1351,58850,02/18/2021,1.5.1,SP21
1352,74608,02/18/2021,1.5.1,SP21
1353,15531,02/18/2021,1.5.1,SP21
1354,36834,02/18/2021,1.5.1,SP21
1355,34064,02/18/2021,1.5.1,SP21
1356,41981,02/18/2021,1.5.1,SP21
1357,60018,02/18/2021,1.5.1,SP21
1358,99444,02/18/2021,1.5.1,SP21
1359,42371,02/18/2021,1.5.1,SP21
1360,44913,02/18/2021,1.5.1,SP21
1361,50542,02/18/2021,1.5.1,SP21
1362,69434,02/18/2021,1.5.1,SP21
1363,16330,02/18/2021,1.5.1,SP21
1364,14313,09/24/2021,1.5.1,F21
1365,95538,09/24/2021,1.5.1,F21
1366,90795,09/24/2021,1.5.1,F21
1367,93871,09/24/2021,1.5.1,F21
1368,60320,09/24/2021,1.5.1,F21
1369,82536,09/24/2021,1.5.1,F21
1370,31208,09/24/2021,1.5.1,F21
1371,88774,09/24/2021,1.5.1,F21
1372,20020,09/24/2021,1.5.1,F21
1373,80427,09/24/2021,1.5.1,F21
1374,96812,09/24/2021,1.5.1,F21
1375,52262,09/24/2021,1.5.1,F21
1376,93570,09/24/2021,1.5.1,F21
1377,30574,09/24/2021,1.5.1,F21
1378,31846,09/24/2021,1.5.1,F21
1379,72329,09/24/2021,1.5.1,F21
1380,87728,09/24/2021,1.5.1,F21
1381,59566,09/24/2021,1.5.1,F21
1382,22902,09/24/2021,1.5.1,F21
1383,27689,09/24/2021,1.5.1,F21
1384,69983,09/24/2021,1.5.1,F21
1385,12461,09/24/2021,1.5.1,F21
1386,93335,09/24/2021,1.5.1,F21
1387,80450,09/24/2021,1.5.1,F21
1388,84281,09/24/2021,1.5.1,F21
1389,48825,09/24/2021,1.5.1,F21
1390,75538,09/24/2021,1.5.1,F21
1391,47088,02/22/2021,1.6.1,SP21
1392,29436,02/22/2021,1.6.1,SP21
1393,18832,02/22/2021,1.6.1,SP21
1394,36585,02/22/2021,1.6.1,SP21
1395,98539,02/22/2021,1.6.1,SP21
1396,19343,02/22/2021,1.6.1,SP21
1397,83943,02/22/2021,1.6.1,SP21
1398,14772,02/22/2021,1.6.1,SP21
1399,38687,02/22/2021,1.6.1,SP21
1400,17830,02/22/2021,1.6.1,SP21
1401,31085,02/22/2021,1.6.1,SP21
1402,26815,02/22/2021,1.6.1,SP21
1403,46516,02/22/2021,1.6.1,SP21
1404,68658,02/22/2021,1.6.1,SP21
1405,62252,02/22/2021,1.6.1,SP21
1406,88009,02/22/2021,1.6.1,SP21
1407,96431,02/22/2021,1.6.1,SP21
1408,44661,02/22/2021,1.6.1,SP21
1409,97692,02/22/2021,1.6.1,SP21
1410,77508,02/22/2021,1.6.1,SP21
1411,58151,02/22/2021,1.6.1,SP21
1412,57725,02/22/2021,1.6.1,SP21
1413,57894,02/22/2021,1.6.1,SP21
1414,16144,02/22/2021,1.6.1,SP21
1415,32314,02/22/2021,1.6.1,SP21
1416,75683,02/22/2021,1.6.1,SP21
1417,13358,02/22/2021,1.6.1,SP21
1418,78555,02/22/2021,1.6.1,SP21
1419,98626,02/22/2021,1.6.1,SP21
1420,30193,02/22/2021,1.6.1,SP21
1421,67424,02/22/2021,1.6.1,SP21
1422,40230,02/22/2021,1.6.1,SP21
1423,80334,02/22/2021,1.6.1,SP21
1424,46912,02/22/2021,1.6.1,SP21
1425,53854,02/22/2021,1.6.1,SP21
1426,66810,02/22/2021,1.6.1,SP21
1427,52882,02/22/2021,1.6.1,SP21
1428,96596,02/22/2021,1.6.1,SP21
1429,77328,02/22/2021,1.6.1,SP21
1430,50867,02/22/2021,1.6.1,SP21
1431,65004,02/22/2021,1.6.1,SP21
1432,65544,02/22/2021,1.6.1,SP21
1433,37786,02/22/2021,1.6.1,SP21
1434,58850,02/22/2021,1.6.1,SP21
1435,74608,02/22/2021,1.6.1,SP21
1436,15531,02/22/2021,1.6.1,SP21
1437,36834,02/22/2021,1.6.1,SP21
1438,34064,02/22/2021,1.6.1,SP21
1439,41981,02/22/2021,1.6.1,SP21
1440,60018,02/22/2021,1.6.1,SP21
1441,50542,02/22/2021,1.6.1,SP21
1442,69434,02/22/2021,1.6.1,SP21
1443,16330,02/22/2021,1.6.1,SP21
1444,14313,09/28/2021,1.6.1,F21
1445,95538,09/28/2021,1.6.1,F21
1446,90795,09/28/2021,1.6.1,F21
1447,80726,09/28/2021,1.6.1,F21
1448,93871,09/28/2021,1.6.1,F21
1449,60320,09/28/2021,1.6.1,F21
1450,82536,09/28/2021,1.6.1,F21
1451,31208,09/28/2021,1.6.1,F21
1452,20020,09/28/2021,1.6.1,F21
1453,80427,09/28/2021,1.6.1,F21
1454,96812,09/28/2021,1.6.1,F21
1455,52262,09/28/2021,1.6.1,F21
1456,93570,09/28/2021,1.6.1,F21
1457,30574,09/28/2021,1.6.1,F21
1458,31846,09/28/2021,1.6.1,F21
1459,72329,09/28/2021,1.6.1,F21
1460,87728,09/28/2021,1.6.1,F21
1461,59566,09/28/2021,1.6.1,F21
1462,27689,09/28/2021,1.6.1,F21
1463,69983,09/28/2021,1.6.1,F21
1464,12461,09/28/2021,1.6.1,F21
1465,93335,09/28/2021,1.6.1,F21
1466,80450,09/28/2021,1.6.1,F21
1467,84281,09/28/2021,1.6.1,F21
1468,48825,09/28/2021,1.6.1,F21
1469,75538,09/28/2021,1.6.1,F21
1470,47088,02/25/2021,1.7.1,SP21
1471,29436,02/25/2021,1.7.1,SP21
1472,18832,02/25/2021,1.7.1,SP21
1473,36585,02/25/2021,1.7.1,SP21
1474,98539,02/25/2021,1.7.1,SP21
1475,19343,02/25/2021,1.7.1,SP21
1476,62783,02/25/2021,1.7.1,SP21
1477,83943,02/25/2021,1.7.1,SP21
1478,14772,02/25/2021,1.7.1,SP21
1479,38687,02/25/2021,1.7.1,SP21
1480,17830,02/25/2021,1.7.1,SP21
1481,26815,02/25/2021,1.7.1,SP21
1482,46516,02/25/2021,1.7.1,SP21
1483,68658,02/25/2021,1.7.1,SP21
1484,88009,02/25/2021,1.7.1,SP21
1485,96431,02/25/2021,1.7.1,SP21
1486,44661,02/25/2021,1.7.1,SP21
1487,97692,02/25/2021,1.7.1,SP21
1488,77508,02/25/2021,1.7.1,SP21
1489,58151,02/25/2021,1.7.1,SP21
1490,57725,02/25/2021,1.7.1,SP21
1491,57894,02/25/2021,1.7.1,SP21
1492,16144,02/25/2021,1.7.1,SP21
1493,32314,02/25/2021,1.7.1,SP21
1494,75683,02/25/2021,1.7.1,SP21
1495,13358,02/25/2021,1.7.1,SP21
1496,78555,02/25/2021,1.7.1,SP21
1497,98626,02/25/2021,1.7.1,SP21
1498,30193,02/25/2021,1.7.1,SP21
1499,67424,02/25/2021,1.7.1,SP21
1500,40230,02/25/2021,1.7.1,SP21
1501,80334,02/25/2021,1.7.1,SP21
1502,46912,02/25/2021,1.7.1,SP21
1503,53854,02/25/2021,1.7.1,SP21
1504,66810,02/25/2021,1.7.1,SP21
1505,52882,02/25/2021,1.7.1,SP21
1506,96596,02/25/2021,1.7.1,SP21
1507,77328,02/25/2021,1.7.1,SP21
1508,50867,02/25/2021,1.7.1,SP21
1509,65004,02/25/2021,1.7.1,SP21
1510,65544,02/25/2021,1.7.1,SP21
1511,37786,02/25/2021,1.7.1,SP21
1512,74608,02/25/2021,1.7.1,SP21
1513,15531,02/25/2021,1.7.1,SP21
1514,36834,02/25/2021,1.7.1,SP21
1515,34064,02/25/2021,1.7.1,SP21
1516,41981,02/25/2021,1.7.1,SP21
1517,60018,02/25/2021,1.7.1,SP21
1518,99444,02/25/2021,1.7.1,SP21
1519,42371,02/25/2021,1.7.1,SP21
1520,44913,02/25/2021,1.7.1,SP21
1521,50542,02/25/2021,1.7.1,SP21
1522,69434,02/25/2021,1.7.1,SP21
1523,16330,02/25/2021,1.7.1,SP21
1524,14313,10/01/2021,1.7.1,F21
1525,95538,10/01/2021,1.7.1,F21
1526,90795,10/01/2021,1.7.1,F21
1527,80726,10/01/2021,1.7.1,F21
1528,93871,10/01/2021,1.7.1,F21
1529,60320,10/01/2021,1.7.1,F21
1530,82536,10/01/2021,1.7.1,F21
1531,31208,10/01/2021,1.7.1,F21
1532,88774,10/01/2021,1.7.1,F21
1533,20020,10/01/2021,1.7.1,F21
1534,80427,10/01/2021,1.7.1,F21
1535,52262,10/01/2021,1.7.1,F21
1536,93570,10/01/2021,1.7.1,F21
1537,30574,10/01/2021,1.7.1,F21
1538,31846,10/01/2021,1.7.1,F21
1539,72329,10/01/2021,1.7.1,F21
1540,87728,10/01/2021,1.7.1,F21
1541,59566,10/01/2021,1.7.1,F21
1542,22902,10/01/2021,1.7.1,F21
1543,27689,10/01/2021,1.7.1,F21
1544,69983,10/01/2021,1.7.1,F21
1545,12461,10/01/2021,1.7.1,F21
1546,93335,10/01/2021,1.7.1,F21
1547,80450,10/01/2021,1.7.1,F21
1548,84281,10/01/2021,1.7.1,F21
1549,75538,10/01/2021,1.7.1,F21
1550,47088,03/01/2021,1.8.1,SP21
1551,29436,03/01/2021,1.8.1,SP21
1552,18832,03/01/2021,1.8.1,SP21
1553,36585,03/01/2021,1.8.1,SP21
1554,98539,03/01/2021,1.8.1,SP21
1555,19343,03/01/2021,1.8.1,SP21
1556,62783,03/01/2021,1.8.1,SP21
1557,83943,03/01/2021,1.8.1,SP21
1558,14772,03/01/2021,1.8.1,SP21
1559,38687,03/01/2021,1.8.1,SP21
1560,17830,03/01/2021,1.8.1,SP21
1561,31085,03/01/2021,1.8.1,SP21
1562,26815,03/01/2021,1.8.1,SP21
1563,46516,03/01/2021,1.8.1,SP21
1564,68658,03/01/2021,1.8.1,SP21
1565,62252,03/01/2021,1.8.1,SP21
1566,88009,03/01/2021,1.8.1,SP21
1567,96431,03/01/2021,1.8.1,SP21
1568,44661,03/01/2021,1.8.1,SP21
1569,97692,03/01/2021,1.8.1,SP21
1570,77508,03/01/2021,1.8.1,SP21
1571,58151,03/01/2021,1.8.1,SP21
1572,57725,03/01/2021,1.8.1,SP21
1573,57894,03/01/2021,1.8.1,SP21
1574,16144,03/01/2021,1.8.1,SP21
1575,32314,03/01/2021,1.8.1,SP21
1576,75683,03/01/2021,1.8.1,SP21
1577,13358,03/01/2021,1.8.1,SP21
1578,78555,03/01/2021,1.8.1,SP21
1579,98626,03/01/2021,1.8.1,SP21
1580,30193,03/01/2021,1.8.1,SP21
1581,67424,03/01/2021,1.8.1,SP21
1582,40230,03/01/2021,1.8.1,SP21
1583,80334,03/01/2021,1.8.1,SP21
1584,46912,03/01/2021,1.8.1,SP21
1585,53854,03/01/2021,1.8.1,SP21
1586,66810,03/01/2021,1.8.1,SP21
1587,52882,03/01/2021,1.8.1,SP21
1588,60320,03/01/2021,1.8.1,SP21
1589,96596,03/01/2021,1.8.1,SP21
1590,77328,03/01/2021,1.8.1,SP21
1591,50867,03/01/2021,1.8.1,SP21
1592,65004,03/01/2021,1.8.1,SP21
1593,65544,03/01/2021,1.8.1,SP21
1594,37786,03/01/2021,1.8.1,SP21
1595,58850,03/01/2021,1.8.1,SP21
1596,74608,03/01/2021,1.8.1,SP21
1597,15531,03/01/2021,1.8.1,SP21
1598,36834,03/01/2021,1.8.1,SP21
1599,34064,03/01/2021,1.8.1,SP21
1600,41981,03/01/2021,1.8.1,SP21
1601,60018,03/01/2021,1.8.1,SP21
1602,99444,03/01/2021,1.8.1,SP21
1603,42371,03/01/2021,1.8.1,SP21
1604,50542,03/01/2021,1.8.1,SP21
1605,69434,03/01/2021,1.8.1,SP21
1606,16330,03/01/2021,1.8.1,SP21
1607,95538,10/07/2021,1.8.1,F21
1608,90795,10/07/2021,1.8.1,F21
1609,80726,10/07/2021,1.8.1,F21
1610,93871,10/07/2021,1.8.1,F21
1611,60320,10/07/2021,1.8.1,F21
1612,82536,10/07/2021,1.8.1,F21
1613,31208,10/07/2021,1.8.1,F21
1614,20020,10/07/2021,1.8.1,F21
1615,80427,10/07/2021,1.8.1,F21
1616,96812,10/07/2021,1.8.1,F21
1617,52262,10/07/2021,1.8.1,F21
1618,93570,10/07/2021,1.8.1,F21
1619,30574,10/07/2021,1.8.1,F21
1620,31846,10/07/2021,1.8.1,F21
1621,72329,10/07/2021,1.8.1,F21
1622,87728,10/07/2021,1.8.1,F21
1623,59566,10/07/2021,1.8.1,F21
1624,22902,10/07/2021,1.8.1,F21
1625,27689,10/07/2021,1.8.1,F21
1626,69983,10/07/2021,1.8.1,F21
1627,12461,10/07/2021,1.8.1,F21
1628,93335,10/07/2021,1.8.1,F21
1629,80450,10/07/2021,1.8.1,F21
1630,84281,10/07/2021,1.8.1,F21
1631,75538,10/07/2021,1.8.1,F21
1632,47088,03/02/2021,2.1.1,SP21
1633,29436,03/02/2021,2.1.1,SP21
1634,18832,03/02/2021,2.1.1,SP21
1635,36585,03/02/2021,2.1.1,SP21
1636,98539,03/02/2021,2.1.1,SP21
1637,19343,03/02/2021,2.1.1,SP21
1638,62783,03/02/2021,2.1.1,SP21
1639,83943,03/02/2021,2.1.1,SP21
1640,14772,03/02/2021,2.1.1,SP21
1641,38687,03/02/2021,2.1.1,SP21
1642,17830,03/02/2021,2.1.1,SP21
1643,31085,03/02/2021,2.1.1,SP21
1644,26815,03/02/2021,2.1.1,SP21
1645,46516,03/02/2021,2.1.1,SP21
1646,68658,03/02/2021,2.1.1,SP21
1647,88009,03/02/2021,2.1.1,SP21
1648,96431,03/02/2021,2.1.1,SP21
1649,44661,03/02/2021,2.1.1,SP21
1650,97692,03/02/2021,2.1.1,SP21
1651,77508,03/02/2021,2.1.1,SP21
1652,58151,03/02/2021,2.1.1,SP21
1653,57725,03/02/2021,2.1.1,SP21
1654,57894,03/02/2021,2.1.1,SP21
1655,16144,03/02/2021,2.1.1,SP21
1656,32314,03/02/2021,2.1.1,SP21
1657,75683,03/02/2021,2.1.1,SP21
1658,13358,03/02/2021,2.1.1,SP21
1659,78555,03/02/2021,2.1.1,SP21
1660,98626,03/02/2021,2.1.1,SP21
1661,30193,03/02/2021,2.1.1,SP21
1662,67424,03/02/2021,2.1.1,SP21
1663,40230,03/02/2021,2.1.1,SP21
1664,80334,03/02/2021,2.1.1,SP21
1665,46912,03/02/2021,2.1.1,SP21
1666,53854,03/02/2021,2.1.1,SP21
1667,66810,03/02/2021,2.1.1,SP21
1668,52882,03/02/2021,2.1.1,SP21
1669,96596,03/02/2021,2.1.1,SP21
1670,77328,03/02/2021,2.1.1,SP21
1671,50867,03/02/2021,2.1.1,SP21
1672,65004,03/02/2021,2.1.1,SP21
1673,65544,03/02/2021,2.1.1,SP21
1674,37786,03/02/2021,2.1.1,SP21
1675,58850,03/02/2021,2.1.1,SP21
1676,74608,03/02/2021,2.1.1,SP21
1677,15531,03/02/2021,2.1.1,SP21
1678,22902,03/02/2021,2.1.1,SP21
1679,36834,03/02/2021,2.1.1,SP21
1680,34064,03/02/2021,2.1.1,SP21
1681,41981,03/02/2021,2.1.1,SP21
1682,60018,03/02/2021,2.1.1,SP21
1683,99444,03/02/2021,2.1.1,SP21
1684,42371,03/02/2021,2.1.1,SP21
1685,44913,03/02/2021,2.1.1,SP21
1686,50542,03/02/2021,2.1.1,SP21
1687,69434,03/02/2021,2.1.1,SP21
1688,16330,03/02/2021,2.1.1,SP21
1689,14313,10/08/2021,2.1.1,F21
1690,95538,10/08/2021,2.1.1,F21
1691,90795,10/08/2021,2.1.1,F21
1692,80726,10/08/2021,2.1.1,F21
1693,93871,10/08/2021,2.1.1,F21
1694,60320,10/08/2021,2.1.1,F21
1695,82536,10/08/2021,2.1.1,F21
1696,31208,10/08/2021,2.1.1,F21
1697,20020,10/08/2021,2.1.1,F21
1698,52262,10/08/2021,2.1.1,F21
1699,93570,10/08/2021,2.1.1,F21
1700,30574,10/08/2021,2.1.1,F21
1701,31846,10/08/2021,2.1.1,F21
1702,72329,10/08/2021,2.1.1,F21
1703,87728,10/08/2021,2.1.1,F21
1704,59566,10/08/2021,2.1.1,F21
1705,22902,10/08/2021,2.1.1,F21
1706,27689,10/08/2021,2.1.1,F21
1707,69983,10/08/2021,2.1.1,F21
1708,12461,10/08/2021,2.1.1,F21
1709,80450,10/08/2021,2.1.1,F21
1710,84281,10/08/2021,2.1.1,F21
1711,48825,10/08/2021,2.1.1,F21
1712,47088,03/05/2021,2.2.1,SP21
1713,29436,03/05/2021,2.2.1,SP21
1714,18832,03/05/2021,2.2.1,SP21
1715,36585,03/05/2021,2.2.1,SP21
1716,98539,03/05/2021,2.2.1,SP21
1717,19343,03/05/2021,2.2.1,SP21
1718,62783,03/05/2021,2.2.1,SP21
1719,83943,03/05/2021,2.2.1,SP21
1720,14772,03/05/2021,2.2.1,SP21
1721,38687,03/05/2021,2.2.1,SP21
1722,17830,03/05/2021,2.2.1,SP21
1723,31085,03/05/2021,2.2.1,SP21
1724,26815,03/05/2021,2.2.1,SP21
1725,68658,03/05/2021,2.2.1,SP21
1726,88009,03/05/2021,2.2.1,SP21
1727,96431,03/05/2021,2.2.1,SP21
1728,44661,03/05/2021,2.2.1,SP21
1729,97692,03/05/2021,2.2.1,SP21
1730,77508,03/05/2021,2.2.1,SP21
1731,58151,03/05/2021,2.2.1,SP21
1732,57725,03/05/2021,2.2.1,SP21
1733,16144,03/05/2021,2.2.1,SP21
1734,32314,03/05/2021,2.2.1,SP21
1735,75683,03/05/2021,2.2.1,SP21
1736,13358,03/05/2021,2.2.1,SP21
1737,78555,03/05/2021,2.2.1,SP21
1738,98626,03/05/2021,2.2.1,SP21
1739,30193,03/05/2021,2.2.1,SP21
1740,67424,03/05/2021,2.2.1,SP21
1741,40230,03/05/2021,2.2.1,SP21
1742,80334,03/05/2021,2.2.1,SP21
1743,46912,03/05/2021,2.2.1,SP21
1744,53854,03/05/2021,2.2.1,SP21
1745,66810,03/05/2021,2.2.1,SP21
1746,52882,03/05/2021,2.2.1,SP21
1747,96596,03/05/2021,2.2.1,SP21
1748,77328,03/05/2021,2.2.1,SP21
1749,50867,03/05/2021,2.2.1,SP21
1750,37786,03/05/2021,2.2.1,SP21
1751,58850,03/05/2021,2.2.1,SP21
1752,74608,03/05/2021,2.2.1,SP21
1753,15531,03/05/2021,2.2.1,SP21
1754,36834,03/05/2021,2.2.1,SP21
1755,34064,03/05/2021,2.2.1,SP21
1756,41981,03/05/2021,2.2.1,SP21
1757,60018,03/05/2021,2.2.1,SP21
1758,99444,03/05/2021,2.2.1,SP21
1759,42371,03/05/2021,2.2.1,SP21
1760,44913,03/05/2021,2.2.1,SP21
1761,50542,03/05/2021,2.2.1,SP21
1762,69434,03/05/2021,2.2.1,SP21
1763,16330,03/05/2021,2.2.1,SP21
1764,14313,10/12/2021,2.2.1,F21
1765,95538,10/12/2021,2.2.1,F21
1766,90795,10/12/2021,2.2.1,F21
1767,80726,10/12/2021,2.2.1,F21
1768,93871,10/12/2021,2.2.1,F21
1769,60320,10/12/2021,2.2.1,F21
1770,82536,10/12/2021,2.2.1,F21
1771,31208,10/12/2021,2.2.1,F21
1772,88774,10/12/2021,2.2.1,F21
1773,20020,10/12/2021,2.2.1,F21
1774,52262,10/12/2021,2.2.1,F21
1775,93570,10/12/2021,2.2.1,F21
1776,30574,10/12/2021,2.2.1,F21
1777,31846,10/12/2021,2.2.1,F21
1778,87728,10/12/2021,2.2.1,F21
1779,59566,10/12/2021,2.2.1,F21
1780,22902,10/12/2021,2.2.1,F21
1781,27689,10/12/2021,2.2.1,F21
1782,69983,10/12/2021,2.2.1,F21
1783,12461,10/12/2021,2.2.1,F21
1784,93335,10/12/2021,2.2.1,F21
1785,80450,10/12/2021,2.2.1,F21
1786,84281,10/12/2021,2.2.1,F21
1787,48825,10/12/2021,2.2.1,F21
1788,47088,03/11/2021,2.3.1,SP21
1789,29436,03/11/2021,2.3.1,SP21
1790,18832,03/11/2021,2.3.1,SP21
1791,36585,03/11/2021,2.3.1,SP21
1792,98539,03/11/2021,2.3.1,SP21
1793,19343,03/11/2021,2.3.1,SP21
1794,62783,03/11/2021,2.3.1,SP21
1795,83943,03/11/2021,2.3.1,SP21
1796,14772,03/11/2021,2.3.1,SP21
1797,38687,03/11/2021,2.3.1,SP21
1798,17830,03/11/2021,2.3.1,SP21
1799,31085,03/11/2021,2.3.1,SP21
1800,26815,03/11/2021,2.3.1,SP21
1801,46516,03/11/2021,2.3.1,SP21
1802,68658,03/11/2021,2.3.1,SP21
1803,62252,03/11/2021,2.3.1,SP21
1804,88009,03/11/2021,2.3.1,SP21
1805,96431,03/11/2021,2.3.1,SP21
1806,44661,03/11/2021,2.3.1,SP21
1807,97692,03/11/2021,2.3.1,SP21
1808,77508,03/11/2021,2.3.1,SP21
1809,57725,03/11/2021,2.3.1,SP21
1810,57894,03/11/2021,2.3.1,SP21
1811,16144,03/11/2021,2.3.1,SP21
1812,32314,03/11/2021,2.3.1,SP21
1813,75683,03/11/2021,2.3.1,SP21
1814,13358,03/11/2021,2.3.1,SP21
1815,78555,03/11/2021,2.3.1,SP21
1816,98626,03/11/2021,2.3.1,SP21
1817,30193,03/11/2021,2.3.1,SP21
1818,67424,03/11/2021,2.3.1,SP21
1819,40230,03/11/2021,2.3.1,SP21
1820,80334,03/11/2021,2.3.1,SP21
1821,46912,03/11/2021,2.3.1,SP21
1822,53854,03/11/2021,2.3.1,SP21
1823,66810,03/11/2021,2.3.1,SP21
1824,52882,03/11/2021,2.3.1,SP21
1825,96596,03/11/2021,2.3.1,SP21
1826,77328,03/11/2021,2.3.1,SP21
1827,50867,03/11/2021,2.3.1,SP21
1828,65004,03/11/2021,2.3.1,SP21
1829,65544,03/11/2021,2.3.1,SP21
1830,58850,03/11/2021,2.3.1,SP21
1831,74608,03/11/2021,2.3.1,SP21
1832,15531,03/11/2021,2.3.1,SP21
1833,22902,03/11/2021,2.3.1,SP21
1834,36834,03/11/2021,2.3.1,SP21
1835,34064,03/11/2021,2.3.1,SP21
1836,41981,03/11/2021,2.3.1,SP21
1837,60018,03/11/2021,2.3.1,SP21
1838,99444,03/11/2021,2.3.1,SP21
1839,42371,03/11/2021,2.3.1,SP21
1840,50542,03/11/2021,2.3.1,SP21
1841,69434,03/11/2021,2.3.1,SP21
1842,16330,03/11/2021,2.3.1,SP21
1843,14313,10/14/2021,2.3.1,F21
1844,95538,10/14/2021,2.3.1,F21
1845,90795,10/14/2021,2.3.1,F21
1846,80726,10/14/2021,2.3.1,F21
1847,93871,10/14/2021,2.3.1,F21
1848,60320,10/14/2021,2.3.1,F21
1849,82536,10/14/2021,2.3.1,F21
1850,31208,10/14/2021,2.3.1,F21
1851,88774,10/14/2021,2.3.1,F21
1852,20020,10/14/2021,2.3.1,F21
1853,80427,10/14/2021,2.3.1,F21
1854,52262,10/14/2021,2.3.1,F21
1855,93570,10/14/2021,2.3.1,F21
1856,30574,10/14/2021,2.3.1,F21
1857,31846,10/14/2021,2.3.1,F21
1858,72329,10/14/2021,2.3.1,F21
1859,87728,10/14/2021,2.3.1,F21
1860,59566,10/14/2021,2.3.1,F21
1861,22902,10/14/2021,2.3.1,F21
1862,27689,10/14/2021,2.3.1,F21
1863,69983,10/14/2021,2.3.1,F21
1864,12461,10/14/2021,2.3.1,F21
1865,93335,10/14/2021,2.3.1,F21
1866,80450,10/14/2021,2.3.1,F21
1867,84281,10/14/2021,2.3.1,F21
1868,48825,10/14/2021,2.3.1,F21
1869,75538,10/14/2021,2.3.1,F21
1870,47088,03/15/2021,2.4.1,SP21
1871,29436,03/15/2021,2.4.1,SP21
1872,18832,03/15/2021,2.4.1,SP21
1873,36585,03/15/2021,2.4.1,SP21
1874,98539,03/15/2021,2.4.1,SP21
1875,19343,03/15/2021,2.4.1,SP21
